,no,url,title,platform,title_en,score,label
276,276,https://news.detik.com/berita-jawa-timur/d-5669396/pajak-sewa-ruko-gerai-dibebaskan-appbi-kota-malang-cukup-meringankan,"Pajak Sewa Ruko-Gerai Dibebaskan, APPBI Kota Malang: Cukup Meringankan",detik.com,"Shophouse Rental Tax Exempted, Malang City APPBI: Quite Relieved",0.0,1
277,277,https://finance.detik.com/infografis/d-5668491/sewa-ruko-di-pasar-hingga-mal-bebas-ppn,Sewa Ruko di Pasar hingga Mal Bebas PPN,detik.com,Renting shophouses in markets and malls is VAT free,0.4,1
278,278,https://finance.detik.com/berita-ekonomi-bisnis/d-5667588/sah-sri-mulyani-bebaskan-pajak-sewa-ruko-pasar-mal-hingga-oktober,Sah! Sri Mulyani Bebaskan Pajak Sewa Ruko Pasar-Mal hingga Oktober,detik.com,Legitimate! Sri Mulyani Exempts Market-Mall Shophouse Rental Tax until October,0.0,1
279,279,https://finance.detik.com/berita-ekonomi-bisnis/d-5667676/insentif-ppn-jadi-angin-segar-buat-sektor-properti-begini-datanya,"Insentif PPN Jadi Angin Segar Buat Sektor Properti, Begini Datanya",detik.com,"VAT incentives are a breath of fresh air for the property sector, here's the data",0.3,1
280,280,https://finance.detik.com/berita-ekonomi-bisnis/d-5651206/ada-rencana-ppnbm-kendaraan-bermotor-dihapus-diganti-ppn-25,"Ada Rencana PPnBM Kendaraan Bermotor Dihapus, Diganti PPN 25%",detik.com,"There is a plan to remove PPnBM on motor vehicles, replace it with 25% VAT",0.0,1
281,281,https://finance.detik.com/berita-ekonomi-bisnis/d-5640681/simak-belanja-produk-ini-di-zalora-kena-pajak-10,Simak! Belanja Produk Ini di Zalora Kena Pajak 10%,detik.com,Listen! Shopping for this product at Zalora is subject to 10% tax,-0.16666666666666666,0
282,282,https://finance.detik.com/berita-ekonomi-bisnis/d-5630849/tolak-sembako-kena-ppn-faisal-basri-143-juta-penduduk-ri-rentan-miskin,"Tolak Sembako Kena PPN, Faisal Basri: 143 Juta Penduduk RI Rentan Miskin",detik.com,"Rejects that basic food items are subject to VAT, Faisal Basri: 143 million Indonesian residents are vulnerable to poverty",-0.2222222222222222,0
283,283,https://finance.detik.com/berita-ekonomi-bisnis/d-5627514/simak-begini-skema-ppn-usulan-pemerintah,Simak! Begini Skema PPN Usulan Pemerintah,detik.com,Listen! This is the Government's proposed VAT Scheme,0.0,1
284,284,https://finance.detik.com/berita-ekonomi-bisnis/d-5627081/lengkap-rincian-skema-ppn-rancangan-pemerintah,Lengkap! Rincian Skema PPN Rancangan Pemerintah,detik.com,Complete! Details of the Government's Draft VAT Scheme,0.125,1
285,285,https://news.detik.com/kolom/d-5626829/wagyu-dan-arah-ruu-perpajakan,"""Wagyu"" dan Arah RUU Perpajakan",detik.com,"""Wagyu"" and the Direction of the Tax Bill",0.0,1
286,286,https://finance.detik.com/berita-ekonomi-bisnis/d-5626809/daging-dan-beras-jadi-bidikan-utama-ppn-sembako,Daging dan Beras Jadi Bidikan Utama PPN Sembako,detik.com,Meat and rice are the main targets for basic food VAT,0.08333333333333333,1
287,287,https://finance.detik.com/berita-ekonomi-bisnis/d-5626302/skema-baru-ppn-lagi-digodok-sri-mulyani-golongan-miskin-bisa-0-pajak,"Skema Baru PPN Lagi Digodok, Sri Mulyani: Golongan Miskin Bisa 0 Pajak",detik.com,"New VAT Scheme Still Being Discussed, Sri Mulyani: Poor Groups Can Get 0 Tax",-0.13181818181818183,0
288,288,https://finance.detik.com/berita-ekonomi-bisnis/d-5625745/ketua-komisi-xi-dpr-penerapan-ruu-kup-tidak-dapat-dalam-waktu-dekat,Ketua Komisi XI DPR: Penerapan RUU KUP Tidak Dapat dalam Waktu Dekat,detik.com,Chairman of Commission XI DPR: Implementation of the KUP Bill cannot be implemented in the near future,0.05,1
289,289,https://finance.detik.com/properti/d-5624258/diskon-ppn-properti-diperpanjang-sampai-akhir-tahun-waktunya-beli-rumah,"Diskon PPN Properti Diperpanjang Sampai Akhir Tahun, Waktunya Beli Rumah?",detik.com,"Property VAT discount extended until end of year, time to buy a house?",0.0,1
290,290,https://finance.detik.com/detiktv/d-5623568/menkeu-kebutuhan-pokok-jasa-pendidikan-kesehatan-dikenai-ppn-rendah,"Menkeu: Kebutuhan Pokok, Jasa Pendidikan-Kesehatan dikenai PPN Rendah",detik.com,"Minister of Finance: Basic needs, education and health services are subject to low VAT",-0.05555555555555555,0
291,291,https://finance.detik.com/berita-ekonomi-bisnis/d-5623140/siap-siap-penghasilan-rp-416-juta-per-bulan-bakal-kena-pajak-35,Siap-siap! Penghasilan Rp 416 Juta per Bulan bakal Kena Pajak 35%,detik.com,Get ready! Income of IDR 416 Million per Month will be Taxed at 35%,0.25,1
292,292,https://finance.detik.com/berita-ekonomi-bisnis/d-5622957/pengumuman-semua-barang-dan-jasa-bakal-kena-pajak-kecuali,"Pengumuman! Semua Barang dan Jasa bakal Kena Pajak, Kecuali...",detik.com,"Announcement! All goods and services will be taxable, except...",0.0,1
293,293,https://finance.detik.com/berita-ekonomi-bisnis/d-5613119/ingat-lagi-kriteria-sekolah-yang-bakal-kena-pajak,Ingat Lagi Kriteria Sekolah yang Bakal Kena Pajak,detik.com,Remember again the criteria for schools that will be taxed,0.0,1
294,294,https://finance.detik.com/berita-ekonomi-bisnis/d-5611176/ini-kriteria-sembako-merakyat-anti-ppn-versi-kemenkeu,Ini Kriteria Sembako Merakyat Anti PPN Versi Kemenkeu,detik.com,This is the Ministry of Finance's version of Anti-VAT Popular Food Staple Criteria,0.6,1
295,295,https://news.detik.com/berita/d-5609138/soroti-wacana-ppn-sembako-waket-mpr-minta-gali-potensi-pajak-sda,"Soroti Wacana PPN Sembako, Waket MPR Minta Gali Potensi Pajak SDA",detik.com,"Highlighting Discourse on VAT on Staple Food, Deputy MPR Asks to Explore Natural Resources Tax Potential",0.05,1
296,296,https://finance.detik.com/berita-ekonomi-bisnis/d-5608602/3-fakta-soal-bersalin-perawatan-ke-klinik-kecantikan-bakal-kena-ppn,3 Fakta soal Bersalin-Perawatan ke Klinik Kecantikan bakal Kena PPN,detik.com,3 Facts about Maternity - Treatment at Beauty Clinics will be subject to VAT,-0.16666666666666666,0
297,297,https://finance.detik.com/berita-ekonomi-bisnis/d-5608023/berobat-mau-dipajakin-orang-kaya-bisa-lari-ke-luar-negeri,"Berobat Mau Dipajakin, Orang Kaya Bisa Lari ke Luar Negeri",detik.com,"If you want to be taxed for treatment, rich people can flee abroad",0.375,1
298,298,https://finance.detik.com/berita-ekonomi-bisnis/d-5607901/ini-bocoran-jasa-kesehatan-yang-bakal-kena-dan-tidak-kena-ppn,Ini Bocoran Jasa Kesehatan yang Bakal Kena dan Tidak Kena PPN,detik.com,This is a leak of health services that will and will not be subject to VAT,-0.16666666666666666,0
299,299,https://finance.detik.com/berita-ekonomi-bisnis/d-5607856/siap-siap-pakai-jasa-klinik-kecantikan-juga-bakal-kena-ppn,Siap-siap! Pakai Jasa Klinik Kecantikan Juga Bakal Kena PPN,detik.com,Get ready! Using Beauty Clinic Services Will Also Be Subject to VAT,0.04166666666666667,1
300,300,https://enamplus.liputan6.com/news/read/5842228/prabowo-minta-koruptor-kembalikan-uang-beras-bebas-ppn-12-persen,"Prabowo Minta Koruptor Kembalikan Uang, Beras Bebas PPN 12 Persen",liputan6.com,"Prabowo Asks Corruptors to Return Money, Rice Free of 12 Percent VAT",0.4,1
301,301,https://www.liputan6.com/bisnis/read/5842077/viral-tolak-ppn-12-ajakan-demo-di-istana-hingga-peringatan-darurat-kembali-muncul,"Viral Tolak PPN 12%, Ajakan Demo di Istana hingga Peringatan Darurat Kembali Muncul",liputan6.com,"Viral Rejects 12% VAT, Calls for Demonstrations at Palace until Emergency Warning Appears Again",0.0,1
302,302,https://www.liputan6.com/news/read/5841837/apa-saja-sektor-penting-bebas-ppn-12-persen,Apa Saja Sektor Penting Bebas PPN 12 Persen ?,liputan6.com,What are the important sectors free from 12 percent VAT?,0.4,1
303,303,https://www.liputan6.com/saham/read/5841095/prospek-saham-indofood-hingga-unilever-di-tengah-kenaikan-ump-2025-dan-penerapan-ppn-12,Prospek Saham Indofood hingga Unilever di Tengah Kenaikan UMP 2025 dan Penerapan PPN 12%,liputan6.com,Prospects for Indofood to Unilever Shares Amid the 2025 UMP Increase and the Implementation of 12% VAT,0.0,1
304,304,https://enamplus.liputan6.com/bisnis/read/5841176/barang-mewah-dan-jasa-premium-kena-ppn-12-persen-mulai-1-januari-2025,Barang Mewah dan Jasa Premium Kena PPN 12 Persen Mulai 1 Januari 2025,liputan6.com,Luxury Goods and Premium Services Subject to 12 Percent VAT Starting January 1 2025,-0.08333333333333333,0
305,305,https://enamplus.liputan6.com/bisnis/read/5841145/dampak-barang-mewah-dan-layanan-premium-kena-ppn-12-persen,Dampak Barang Mewah dan Layanan Premium Kena PPN 12 Persen,liputan6.com,Impact of Luxury Goods and Premium Services Subject to 12 Percent VAT,-0.16666666666666666,0
306,306,https://www.liputan6.com/bisnis/read/5840975/beras-premium-tak-kena-ppn-12-persen-begini-penjelasan-menko-zulhas,"Beras Premium Tak Kena PPN 12 Persen, Begini Penjelasan Menko Zulhas",liputan6.com,"Premium Rice is not subject to 12 percent VAT, this is the explanation from Coordinating Minister Zulhas",0.08333333333333333,1
307,307,https://www.liputan6.com/bisnis/read/5840566/ppn-indonesia-tertinggi-di-asean-tapi-masih-rendah-dari-anggota-oecd,"PPN Indonesia Tertinggi di ASEAN, tapi Masih Rendah dari Anggota OECD",liputan6.com,"Indonesia's VAT is the highest in ASEAN, but still lower than OECD members",0.0,1
308,308,https://www.liputan6.com/hot/read/5840476/6-curhatan-netizen-soal-kenaikan-ppn-12-persen-mulai-2025-relate-banget,"6 Curhatan Netizen Soal Kenaikan PPN 12 Persen Mulai 2025, Relate Banget",liputan6.com,"6 Netizens' Contests About the 12 Percent VAT Increase Starting in 2025, Very Relatable",0.1,1
309,309,https://www.liputan6.com/bisnis/read/5840339/pengusaha-antisipasi-penjualan-barang-mewah-tertekan-imbas-ppn-12,Pengusaha Antisipasi Penjualan Barang Mewah Tertekan Imbas PPN 12%,liputan6.com,Entrepreneurs Anticipate Sales of Luxury Goods to be Pressured by 12% VAT,0.0,1
310,310,https://www.liputan6.com/bisnis/read/5840311/814-juta-pelanggan-pln-bisa-dapat-diskon-listrik-50-siapa-saja,"81,4 Juta Pelanggan PLN Bisa Dapat Diskon Listrik 50%, Siapa Saja?",liputan6.com,"81.4 Million PLN Customers Can Get 50% Electricity Discount, Who Are They?",0.0,1
311,311,https://www.liputan6.com/bisnis/read/5839810/ppn-jadi-12-tarif-transportasi-umum-bakal-disesuaikan,"PPN Jadi 12%, Tarif Transportasi Umum Bakal Disesuaikan",liputan6.com,"VAT will be 12%, public transportation rates will be adjusted",0.0,1
312,312,https://www.liputan6.com/bisnis/read/5839746/soal-ppn-12-buruh-minta-kejelasan-definisi-barang-mewah,"Soal PPN 12%, Buruh Minta Kejelasan Definisi Barang Mewah",liputan6.com,"Regarding 12% VAT, Workers Ask for Clarity in the Definition of Luxury Goods",0.0,1
313,313,https://www.liputan6.com/bisnis/read/5839626/konsumsi-rumah-tangga-makin-loyo-imbas-ppn-12,Konsumsi Rumah Tangga Makin Loyo Imbas PPN 12%,liputan6.com,Household Consumption Increasingly Sluggish Due to 12% VAT,-0.125,0
314,314,https://www.liputan6.com/bisnis/read/5839609/cegah-phk-massal-pengusaha-harus-kecipratan-insentif-ppn-12,"Cegah PHK Massal, Pengusaha Harus Kecipratan Insentif PPN 12%",liputan6.com,"To Prevent Mass Layoffs, Entrepreneurs Must Take Advantage of the 12% VAT Incentive",0.0,1
315,315,https://www.liputan6.com/saham/read/5839603/cerestar-indonesia-sebut-kenaikan-ppn-bisa-turunkan-daya-beli,Cerestar Indonesia Sebut Kenaikan PPN Bisa Turunkan Daya Beli,liputan6.com,Cerestar Indonesia Says VAT Increase Could Reduce Purchasing Power,0.0,1
316,316,https://www.liputan6.com/hot/read/5839646/barang-apa-saja-yang-kena-ppn-12-ada-beras-premium-sampai-rumah-sakit-vip,Barang Apa Saja yang Kena PPN 12%? Ada Beras Premium sampai Rumah Sakit VIP,liputan6.com,What goods are subject to 12% VAT? There is Premium Rice to VIP Hospital,-0.16666666666666666,0
317,317,https://www.liputan6.com/bisnis/read/5839524/maman-abdurrahman-pastikan-umkm-tak-kena-dampak-ppn-naik-jadi-12,Maman Abdurrahman Pastikan UMKM Tak Kena Dampak PPN Naik Jadi 12%,liputan6.com,Maman Abdurrahman Ensures that MSMEs Are Not Affected by VAT Increase to 12%,0.0,1
318,318,https://www.liputan6.com/bisnis/read/5839404/stimulus-ppn-12-persen-cuma-2-bulan-cukupkah,"Stimulus PPN 12 Persen Cuma 2 Bulan, Cukupkah?",liputan6.com,"12 Percent VAT Stimulus for Only 2 Months, Is It Enough?",0.0,1
319,319,https://www.liputan6.com/bisnis/read/5839077/daftar-lengkap-insentif-yang-disebar-demi-redam-dampak-ppn-12,Daftar Lengkap Insentif yang Disebar Demi Redam Dampak PPN 12%,liputan6.com,Complete List of Incentives Distributed to Reduce the Impact of 12% VAT,0.1,1
320,320,https://www.liputan6.com/bisnis/read/5838998/ppn-jadi-12-ojk-jaga-industri-pembiayaan-biar-tak-terkapar,"PPN Jadi 12%, OJK Jaga Industri Pembiayaan Biar Tak Terkapar",liputan6.com,"VAT becomes 12%, OJK protects the financing industry so it doesn't collapse",0.0,1
321,321,https://www.liputan6.com/bisnis/read/5838695/ppn-barang-mewah-berlaku-1-januari-2025-apa-saja-risikonya,"PPN Barang Mewah Berlaku 1 Januari 2025, Apa Saja Risikonya?",liputan6.com,"VAT on Luxury Goods Effective January 1 2025, What Are the Risks?",0.6,1
322,322,https://www.liputan6.com/bisnis/read/5838113/menko-airlangga-hanya-barang-mewah-yang-kena-ppn-12,Menko Airlangga: Hanya Barang Mewah yang Kena PPN 12%,liputan6.com,Coordinating Minister Airlangga: Only Luxury Goods Are Subject to 12% VAT,-0.08333333333333333,0
323,323,https://www.liputan6.com/bisnis/read/5838446/ada-diskon-tarif-listrik-50-persen-apa-saja-syaratnya,"Ada Diskon Tarif Listrik 50 Persen, Apa Saja Syaratnya?",liputan6.com,"There is a 50 percent discount on electricity rates, what are the conditions?",0.0,1
324,324,https://www.liputan6.com/hot/read/5837343/daftar-barang-dan-jasa-bebas-ppn-12-listrik-air-minum-dan-rumah-sederhana-termasuk,"Daftar Barang dan Jasa Bebas PPn 12%, Listrik, Air Minum, dan Rumah Sederhana Termasuk",liputan6.com,"List of 12% VAT Free Goods and Services, Electricity, Drinking Water and Simple Homes Included",0.2,1
325,325,https://www.liputan6.com/bisnis/read/5837105/alasan-sri-mulyani-tetap-naikkan-ppn-12-persen-per-1-januari-2025,Alasan Sri Mulyani Tetap Naikkan PPN 12 Persen per 1 Januari 2025,liputan6.com,"Sri Mulyani's reasons for continuing to increase VAT by 12 percent as of January 1, 2025",0.0,1
326,326,https://www.liputan6.com/bisnis/read/5837070/nilai-insentif-ppn-2025-diproyeksi-tembus-rp-265-triliun,Nilai Insentif PPN 2025 Diproyeksi Tembus Rp 265 Triliun,liputan6.com,The 2025 VAT incentive value is projected to reach IDR 265 trillion,0.0,1
327,327,https://www.liputan6.com/bisnis/read/5837066/kesehatan-dan-pendidikan-kena-ppn-12-tapi-yang-premium,"Kesehatan dan Pendidikan Kena PPN 12%, Tapi yang Premium",liputan6.com,"Health and Education Subject to 12% VAT, But Premium",-0.16666666666666666,0
328,328,https://www.liputan6.com/bisnis/read/5837009/bansos-beras-10-kg-disebar-awal-2025-begini-skemanya,"Bansos Beras 10 Kg Disebar Awal 2025, Begini Skemanya",liputan6.com,"10 Kg Rice Social Assistance Distributed in Early 2025, Here's the Scheme",0.06666666666666667,1
329,329,https://www.liputan6.com/bisnis/read/5836928/daftar-barang-dan-jasa-tak-kena-ppn-12-persen-beras-hingga-angkutan-umum,Daftar Barang dan Jasa Tak Kena PPN 12 Persen: Beras hingga Angkutan Umum,liputan6.com,List of Goods and Services Not Subject to 12 Percent VAT: Rice to Public Transport,0.041666666666666664,1
330,330,https://www.liputan6.com/bisnis/read/5836912/ppn-naik-jadi-12-persen-pemerintah-sebar-bansos-beras-hingga-diskon-listrik-50-persen,"PPN Naik jadi 12 Persen, Pemerintah Sebar Bansos Beras hingga Diskon Listrik 50 Persen",liputan6.com,"VAT Increases to 12 Percent, Government Distributes Social Assistance for Rice and 50 Percent Discount on Electricity",0.03333333333333333,1
331,331,https://www.liputan6.com/otomotif/read/5836149/toyota-berupaya-tak-naikkan-harga-mobil-di-tengah-kebijakan-opsen-pajak-kendaraan-dan-ppn-12,Toyota Berupaya Tak Naikkan Harga Mobil di Tengah Kebijakan Opsen Pajak Kendaraan dan PPN ...,liputan6.com,Toyota Tries Not to Raise Car Prices Amid Vehicle Tax and VAT Option Policy...,-0.1,0
332,332,https://www.liputan6.com/bisnis/read/5834767/ppn-12-dan-paket-kebijakan-ekonomi-diumumkan-senin-16-desember-2024-pukul-1000-wib,PPN 12% dan Paket Kebijakan Ekonomi Diumumkan Senin 16 Desember 2024 Pukul 10.00 WIB,liputan6.com,12% VAT and Economic Policy Package Announced Monday 16 December 2024 at 10.00 WIB,0.2,1
333,333,https://www.liputan6.com/bisnis/read/5834706/apa-pengaruh-ppn-12-ke-perbankan-ini-pengakuan-ojk,Apa Pengaruh PPN 12% ke Perbankan? Ini Pengakuan OJK,liputan6.com,What is the Effect of 12% VAT on Banking? This is OJK's confession,0.0,1
334,334,https://www.liputan6.com/news/read/5834657/pemerintah-umumkan-kenaikan-ppn-12-persen-senin-pekan-depan,Pemerintah Umumkan Kenaikan PPN 12 Persen Senin Pekan Depan,liputan6.com,Government Announces 12 Percent VAT Increase Next Monday,0.0,1
335,335,https://www.liputan6.com/bisnis/read/5834567/ppn-jadi-12-kemampuan-bayar-kredit-bank-berkurang,"PPN Jadi 12%, Kemampuan Bayar Kredit Bank Berkurang?",liputan6.com,"VAT Becomes 12%, Bank Credit Repayment Ability Reduced?",0.0,1
336,336,https://www.liputan6.com/bisnis/read/5830821/sri-mulyani-pilih-pilah-barang-yang-kena-ppn-12,Sri Mulyani Pilih Pilah Barang yang Kena PPN 12%,liputan6.com,Sri Mulyani Chooses to Sort Goods Subject to 12% VAT,-0.16666666666666666,0
337,337,https://www.liputan6.com/bisnis/read/5830855/beras-listrik-tak-kena-ppn-12-negara-tekor-rp-2656-triliun,"Beras-Listrik Tak Kena PPN 12%, Negara Tekor Rp 265,6 Triliun",liputan6.com,"Rice-Electricity Not Subject to 12% VAT, Country Shortfalls IDR 265.6 Trillion",0.08333333333333333,1
338,338,https://www.liputan6.com/bisnis/read/5826751/pemerintah-siapkan-insentif-antisipasi-ppn-12-siapa-yang-dapat,"Pemerintah Siapkan Insentif Antisipasi PPN 12%, Siapa yang Dapat?",liputan6.com,"Government Prepares Incentives to Anticipate 12% VAT, Who Gets It?",0.0,1
339,339,https://www.liputan6.com/bisnis/read/5826123/barang-mewah-kena-ppn-12-persen-awas-warga-miskin-ikut-terdampak,"Barang Mewah Kena PPN 12 Persen, Awas Warga Miskin Ikut Terdampak",liputan6.com,"Luxury Goods Subject to 12 Percent VAT, Watch Out for Poor People Who Are Also Affected",-0.2833333333333333,0
340,340,https://www.liputan6.com/hot/read/5825700/barang-mewah-yang-akan-dikenakan-ppn-12-mulai-2025-apa-saja-yang-termasuk,"Barang Mewah yang Akan Dikenakan PPN 12% Mulai 2025, Apa Saja yang Termasuk?",liputan6.com,"Luxury Goods That Will Be Subject to 12% VAT Starting in 2025, What's Included?",-0.08333333333333333,0
341,341,https://www.liputan6.com/news/read/5826029/5-respons-dpr-ri-terkait-kenaikan-ppn-12-persen-sebut-hanya-untuk-barang-mewah,"5 Respons DPR RI Terkait Kenaikan PPN 12 Persen, Sebut Hanya untuk Barang Mewah",liputan6.com,"5 Responses from the DPR RI regarding the 12 percent increase in VAT, saying it is only for luxury goods",0.0,1
342,342,https://www.liputan6.com/bisnis/read/5825318/benarkah-kenaikan-ppn-12-hanya-dirasakan-orang-kaya,Benarkah Kenaikan PPN 12% Hanya Dirasakan Orang Kaya?,liputan6.com,Is it true that the 12% VAT increase only affects the rich?,0.24166666666666667,1
343,343,https://www.liputan6.com/news/read/5823151/ppn-naik-12-persen-di-2025-tenaga-ahli-dpr-hanya-berlaku-untuk-barang-mewah,"PPN Naik 12 Persen di 2025, Tenaga Ahli DPR: Hanya Berlaku untuk Barang Mewah",liputan6.com,"VAT Increases 12 Percent in 2025, DPR Expert: Only Applies to Luxury Goods",0.0,1
344,344,https://www.liputan6.com/bisnis/read/5821570/ppn-12-persen-cuma-untuk-barang-mewah-luhut-buka-suara,"PPN 12 Persen Cuma untuk Barang Mewah, Luhut Buka Suara",liputan6.com,"12 Percent VAT Only for Luxury Goods, Luhut Opens Up",0.0,1
345,345,https://www.liputan6.com/bisnis/read/5821540/pemerintah-kaji-ppn-tak-1-tarif-ini-bocorannya,"Pemerintah Kaji PPN Tak 1 Tarif, Ini Bocorannya",liputan6.com,"Government Reviews VAT Not 1 Tariff, Here's the Leaks",0.0,1
346,346,https://www.liputan6.com/bisnis/read/5821426/pengumuman-ppn-12-hanya-untuk-barang-mewah,Pengumuman! PPN 12% Hanya untuk Barang Mewah,liputan6.com,Announcement! 12% VAT Only for Luxury Goods,0.0,1
347,347,https://www.liputan6.com/news/read/5820370/dasco-ppn-12-persen-dikenakan-hanya-kepada-barang-mewah,Dasco: PPN 12 Persen Dikenakan Hanya kepada Barang Mewah,liputan6.com,Dasco: 12 Percent VAT Applicable Only to Luxury Goods,0.0,1
348,348,https://www.liputan6.com/bisnis/read/5819087/nasib-digantung-kenaikan-ppn-pengusaha-umkm-tunggu-sri-mulyani-buka-suara,"Nasib Digantung Kenaikan PPN, Pengusaha UMKM Tunggu Sri Mulyani Buka Suara",liputan6.com,"Fate hanging over VAT increase, MSME entrepreneurs wait for Sri Mulyani to open her voice",0.0,1
349,349,https://www.liputan6.com/news/read/5819060/polemik-kenaikan-pajak-12-persen-pemerintah-diminta-siapkan-skema-perlindungan-kalangan-menengah,"Polemik Kenaikan Pajak 12 Persen, Pemerintah Diminta Siapkan Skema Perlindungan Kalangan M...",liputan6.com,"Polemic of 12 Percent Tax Increase, Government Asked to Prepare Protection Scheme for...",0.0,1
350,350,https://www.liputan6.com/bisnis/read/5818200/kepastian-ppn-12-diumumkan-pekan-depan,Kepastian PPN 12% Diumumkan Pekan Depan,liputan6.com,12% VAT Certainty Announced Next Week,0.0,1
351,351,https://www.liputan6.com/bisnis/read/5817525/menengok-prospek-ekonomi-2025-di-tengah-rencana-kenaikan-ppn,Menengok Prospek Ekonomi 2025 di Tengah Rencana Kenaikan PPN,liputan6.com,Looking at the Economic Prospects for 2025 amidst Plans to Increase VAT,0.2,1
352,352,https://www.liputan6.com/bisnis/read/5817432/bantah-luhut-kemenkeu-pastikan-ppn-12-berlaku-1-januari-2025,"Bantah Luhut, Kemenkeu Pastikan PPN 12% Berlaku 1 Januari 2025",liputan6.com,"Luhut Denies, Ministry of Finance Ensures 12% VAT Will Apply January 1, 2025",0.0,1
353,353,https://www.liputan6.com/bisnis/read/5814853/membedah-tarik-ulur-penerapan-ppn-12-per-1-januari-2025,Membedah Tarik Ulur Penerapan PPN 12% per 1 Januari 2025,liputan6.com,"Dissecting the push and pull of implementing 12% VAT as of January 1, 2025",0.0,1
354,354,https://www.liputan6.com/bisnis/read/5814752/luhut-minta-kebijakan-ppn-12-diundur-sri-mulyani-cs-galau,"Luhut Minta Kebijakan PPN 12% Diundur, Sri Mulyani Cs Galau",liputan6.com,"Luhut asks for 12% VAT policy to be postponed, Sri Mulyani Cs is confused",-0.4,0
355,355,https://www.liputan6.com/news/read/5812388/pb-hmi-tuntut-kenaikan-ppn-12-dibatalkan-bebani-masyarakat-kecil,PB HMI Tuntut Kenaikan PPN 12% Dibatalkan: Bebani Masyarakat Kecil,liputan6.com,PB HMI Demands to Cancel 12% VAT Increase: Burdens Small Communities,-0.25,0
356,356,https://enamplus.liputan6.com/bisnis/read/5812032/tarik-ulur-rencana-kenaikan-ppn-12-persen-di-januari-2025,Tarik Ulur Rencana Kenaikan PPN 12 Persen di Januari 2025,liputan6.com,Tug-of-war on plans to increase VAT by 12 percent in January 2025,0.0,1
357,357,https://enamplus.liputan6.com/bisnis/read/5812026/tarik-ulur-kenaikan-ppn-12-di-2025,Tarik Ulur Kenaikan PPN 12% Di 2025,liputan6.com,Tug of War on 12% VAT Increase in 2025,0.0,1
358,358,https://www.liputan6.com/bisnis/read/5811963/arsjad-rasjid-minta-pemerintah-tunda-rencana-ppn-12,Arsjad Rasjid Minta Pemerintah Tunda Rencana PPN 12%,liputan6.com,Arsjad Rasjid Asks Government to Postpone 12% VAT Plan,0.0,1
359,359,https://www.liputan6.com/bisnis/read/5810753/pengusaha-belum-lihat-dampak-positif-kenaikan-ppn-jadi-12,Pengusaha Belum Lihat Dampak Positif Kenaikan PPN jadi 12%,liputan6.com,Entrepreneurs Have Not Seen the Positive Impact of VAT Increase to 12%,0.22727272727272727,1
360,360,https://www.liputan6.com/news/read/5810752/infografis-tarik-ulur-rencana-kenaikan-ppn-12-persen-di-januari-2025-dan-plus-minusnya,Infografis Tarik Ulur Rencana Kenaikan PPN 12 Persen di Januari 2025 dan Plus Minusnya,liputan6.com,Infographics of the Tug-of-War on the Plan to Increase VAT by 12 Percent in January 2025 and the Pluses and Minuses,0.0,1
361,361,https://www.liputan6.com/bisnis/read/5810800/tarik-ulur-rencana-kenaikan-ppn-12-di-januari-2025-plus-minusnya,"Tarik Ulur Rencana Kenaikan PPN 12% di Januari 2025, Plus Minusnya?",liputan6.com,"The tug-of-war over plans to increase VAT to 12% in January 2025, pluses and minuses?",0.0,1
362,362,https://www.liputan6.com/bisnis/read/5810926/ppn-12-batal-berlaku-2025-ini-kata-ditjen-pajak,PPN 12% Batal Berlaku 2025? Ini Kata Ditjen Pajak,liputan6.com,12% VAT Will Not Apply in 2025? This is what the Directorate General of Taxes said,0.05000000000000002,1
363,363,https://www.liputan6.com/bisnis/read/5810731/tarif-ppn-12-bakal-ditunda-ekonom-tak-jelas-maju-mundur,"Tarif PPN 12% Bakal Ditunda, Ekonom: Tak Jelas Maju Mundur",liputan6.com,"12% VAT Rate Will Be Postponed, Economist: It's Not Clear Whether It's Moving Forward or Backward",-0.049999999999999996,0
364,364,https://www.liputan6.com/bisnis/read/5810726/ppn-naik-jadi-12-buruh-minta-jatah-bansos,"PPN Naik Jadi 12%, Buruh Minta Jatah Bansos",liputan6.com,"VAT Increases to 12%, Workers Ask for Social Assistance Shares",0.03333333333333333,1
365,365,https://www.liputan6.com/bisnis/read/5810694/siap-siap-harga-rumah-naik-5-akibat-ppn-naik-jadi-12,"Siap-Siap, Harga Rumah Naik 5% Akibat PPN Naik Jadi 12%",liputan6.com,"Get Ready, House Prices Rise 5% Due to VAT Rising to 12%",0.037500000000000006,1
366,366,https://www.liputan6.com/bisnis/read/5809628/top-3-daftar-barang-yang-kena-ppn-12-per-1-januari-2025,Top 3: Daftar Barang yang Kena PPN 12% per 1 Januari 2025,liputan6.com,Top 3: List of Goods Subject to 12% VAT as of January 1 2025,0.16666666666666669,1
367,367,https://www.liputan6.com/bisnis/read/5809386/ppn-naik-jadi-12-pengusaha-bakal-dapat-stimulus,"PPN Naik Jadi 12%, Pengusaha Bakal Dapat Stimulus",liputan6.com,"VAT Increases to 12%, Entrepreneurs Will Get Stimulus",0.0,1
